Date,2020-11-25 14:00:57
Filename,STFMK-20201105-LW19-3184_20201125_140057_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-PAHU-03S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
1.7325,0.0144121367,
1.73275,0.0006259918,
1.733,0.0135736456,
1.73325,0.0175446235,
1.7335,0.0104181739,
1.73375,0.0025355653,
1.734,0.0060751690,
1.73425,0.0090944618,
1.7345,0.0080040991,
1.73475,0.0097708115,
1.735,0.0021234243,
1.73525,-0.0164306741,
1.7355,0.0051817494,
1.73575,0.0084811710,
1.736,-0.0175667573,
1.73625,-0.0002781998,
1.7365,-0.0023806752,
1.73675,-0.0220523495,
1.737,0.0036881417,
1.73725,0.0100023597,
1.7375,0.0048982650,
1.73775,-0.0008910490,
1.738,0.0094927903,
1.73825,0.0118804993,
1.7385,0.0102209523,
1.73875,-0.0064912746,
1.739,0.0013749066,
1.73925,0.0076580099,
1.7395,0.0024119799,
1.73975,-0.0168556646,
1.74,-0.0044849962,
1.74025,0.0016527214,
1.7405,-0.0069324602,
1.74075,-0.0156231392,
1.741,-0.0168286618,
1.74125,0.0015576710,
1.7415,-0.0074686320,
1.74175,-0.0151567999,
1.742,-0.0183224231,
1.74225,0.0045432993,
1.7425,0.0050266031,
1.74275,0.0006149121,
1.743,0.0017759012,
1.74325,-0.0052546877,
1.7435,0.0192791987,
1.74375,-0.0011038937,
1.744,0.0054042344,
1.74425,-0.0016039277,
1.7445,0.0048139119,
1.74475,-0.0062073162,
1.745,-0.0110080037,
1.74525,0.0264985561,
1.7455,0.0099879308,
1.74575,-0.0261752885,
1.746,0.0054864427,
1.74625,0.0137717538,
1.7465,-0.0079343040,
1.74675,-0.0011868007,
1.747,-0.0092177549,
1.74725,0.0046717841,
1.7475,-0.0025759267,
1.74775,-0.0142879281,
1.748,0.0050708950,
1.74825,0.0117764156,
1.7485,-0.0149905682,
1.74875,-0.0032620900,
1.749,-0.0058969632,
1.74925,0.0135411937,
1.7495,0.0010340994,
1.74975,0.0067974692,
1.75,0.0019114420,
1.75025,-0.0043671862,
1.7505,-0.0081946757,
1.75075,-0.0145022962,
1.751,-0.0201445520,
1.75125,-0.0173790026,
1.7515,-0.0001918522,
1.75175,-0.0190141778,
1.752,-0.0015927514,
1.75225,0.0017109915,
1.7525,0.0028416389,
1.75275,-0.0127604147,
1.753,0.0055229920,
1.75325,0.0042212945,
1.7535,-0.0044805259,
1.75375,-0.0125635462,
1.754,0.0074399542,
1.75425,0.0011014392,
1.7545,0.0022864724,
1.75475,0.0081479652,
1.755,0.0170241855,
1.75525,0.0230350140,
1.7555,0.0094257062,
1.75575,-0.0002649871,
1.756,0.0167737454,
1.75625,0.0132549880,
1.7565,0.0110860094,
1.75675,-0.0079986714,
1.757,0.0042632706,
1.75725,0.0213606749,
1.7575,-0.0021851875,
1.75775,-0.0137160923,
1.758,0.0096307434,
1.75825,0.0018859152,
1.7585,0.0052081486,
1.75875,-0.0046520839,
1.759,0.0147535373,
1.75925,0.0092574889,
1.7595,0.0144410990,
1.75975,0.0015750516,
1.76,0.0078935912,
1.76025,0.0041932873,
1.7605,0.0078970855,
1.76075,0.0050733490,
1.761,0.0103083160,
1.76125,0.0081664752,
1.7615,0.0071812961,
1.76175,0.0034467252,
1.762,-0.0072059105,
1.76225,0.0003345187,
1.7625,-0.0058614039,
1.76275,-0.0053250659,
1.763,-0.0079133147,
1.76325,0.0130971251,
1.7635,-0.0045368490,
1.76375,-0.0013842668,
1.764,0.0087178629,
1.76425,0.0153654255,
1.7645,0.0048722262,
1.76475,-0.0002764899,
1.765,0.0294756349,
1.76525,-0.0021216895,
1.7655,-0.0025922663,
1.76575,0.0116846049,
1.766,0.0320459865,
1.76625,0.0197992697,
1.7665,0.0115819043,
1.76675,0.0166581478,
1.767,0.0223807395,
1.76725,0.0169709120,
1.7675,0.0153809413,
1.76775,0.0019828954,
1.768,0.0076867677,
1.76825,0.0036056796,
1.7685,-0.0337682627,
1.76875,0.0055203410,
1.769,0.0248080790,
1.76925,0.0090636564,
1.7695,0.0052903146,
1.76975,0.0114296833,
1.77,0.0189698134,
1.77025,0.0159562286,
1.7705,0.0097771883,
1.77075,0.0024399508,
1.771,-0.0020319347,
1.77125,0.0060161883,
1.7715,0.0093460502,
1.77175,0.0063669258,
1.772,0.0166276060,
1.77225,0.0077648722,
1.7725,-0.0121295070,
1.77275,0.0072789593,
1.773,0.0074900910,
1.77325,-0.0010953327,
1.7735,-0.0371132866,
1.77375,0.0025304931,
1.774,0.0109221609,
1.77425,-0.0043931468,
1.7745,-0.0208293833,
1.77475,0.0099850548,
1.775,-0.0007640145,
1.77525,-0.0028478834,
1.7755,0.0064470251,
1.77575,0.0183654595,
1.776,0.0209307205,
1.77625,0.0162948240,
1.7765,0.0047054901,
1.77675,0.0017075281,
1.777,0.0206365436,
1.77725,0.0010888231,
1.7775,0.0044120951,
1.77775,0.0114537049,
1.778,0.0200734828,
1.77825,-0.0221326370,
1.7785,-0.0145800328,
1.77875,-0.0051302621,
1.779,-0.0017475975,
1.77925,-0.0221123714,
1.7795,-0.0089453319,
1.77975,0.0025177523,
1.78,0.0120874327,
1.78025,0.0069727418,
1.7805,-0.0039336602,
1.78075,0.0027528978,
1.781,0.0100653470,
1.78125,-0.0076881945,
1.7815,-0.0132298730,
1.78175,0.0142068230,
1.782,0.0077583091,
1.78225,-0.0051132408,
1.7825,0.0014181684,
1.78275,-0.0194928162,
1.783,-0.0102650337,
1.78325,-0.0278165378,
1.7835,-0.0099275922,
1.78375,-0.0054770992,
1.784,-0.0013899339,
1.78425,-0.0218224879,
1.7845,-0.0102695217,
1.78475,0.0013479358,
1.785,0.0031343289,
1.78525,-0.0157625787,
1.7855,-0.0066199079,
1.78575,0.0115853995,
1.786,0.0142053934,
1.78625,-0.0034362520,
1.7865,0.0009038465,
1.78675,0.0114779463,
1.787,0.0017979199,
1.78725,-0.0020475781,
1.7875,-0.0045986744,
1.78775,0.0243518800,
1.788,0.0051759719,
1.78825,-0.0024920171,
1.7885,-0.0015826381,
1.78875,0.0070582149,
1.789,0.0000757192,
1.78925,-0.0059506632,
1.7895,-0.0132651925,
1.78975,-0.0113797337,
1.79,-0.0144321760,
1.79025,-0.0241671205,
1.7905,0.0072055189,
1.79075,-0.0085222740,
1.791,0.0034164749,
1.79125,0.0106152426,
1.7915,-0.0152142048,
1.79175,0.0006751327,
1.792,0.0060345950,
1.79225,-0.0180459414,
1.7925,0.0058699609,
1.79275,0.0106817530,
1.793,-0.0022961376,
1.79325,-0.0068671820,
1.7935,0.0146993771,
1.79375,-0.0099959923,
1.794,-0.0146607198,
1.79425,-0.0226403587,
1.7945,-0.0133717582,
1.79475,-0.0091373418,
1.795,-0.0156823099,
1.79525,-0.0189469159,
1.7955,-0.0032882700,
1.79575,0.0054736119,
1.796,-0.0092835966,
1.79625,-0.0180025026,
1.7965,0.0114704147,
1.79675,0.0120286830,
1.797,-0.0031006406,
1.79725,-0.0008441204,
1.7975,0.0209780689,
1.79775,0.0014108380,
1.798,-0.0059134820,
1.79825,0.0117666461,
1.7985,0.0138508519,
1.79875,0.0058596525,
1.799,0.0155042913,
1.79925,-0.0042034397,
1.7995,-0.0052404786,
1.79975,0.0044266786,
1.8,-0.0039941338,
1.80025,-0.0127777783,
1.8005,-0.0063611409,
1.80075,0.0027379035,
1.801,-0.0190947670,
1.80125,-0.0009184638,
1.8015,0.0119651621,
1.80175,0.0129418243,
1.802,0.0014090281,
1.80225,0.0162833221,
1.8025,0.0116309626,
1.80275,0.0057037850,
1.803,0.0033756231,
1.80325,0.0045748530,
1.8035,0.0024239046,
1.80375,-0.0050335885,
1.804,0.0090673193,
1.80425,-0.0024129807,
1.8045,-0.0070065348,
1.80475,-0.0089074550,
1.805,-0.0478537008,
1.80525,-0.0537399501,
1.8055,-0.0300452504,
1.80575,-0.0054364810,
1.806,0.0016785647,
1.80625,0.0071293027,
1.8065,0.0149891861,
1.80675,0.0110633587,
1.807,-0.0100627299,
1.80725,-0.0185048636,
1.8075,-0.0019638801,
1.80775,0.0153822172,
1.808,-0.0072818720,
1.80825,0.0114444010,
1.8085,0.0140244374,
1.80875,0.0252026394,
1.809,-0.0063795778,
1.80925,0.0120258974,
1.8095,0.0241970625,
1.80975,0.0095696999,
1.81,0.0095511526,
1.81025,0.0200734753,
1.8105,0.0195913576,
1.81075,0.0051179570,
1.811,-0.0096044252,
1.81125,-0.0010497342,
1.8115,0.0071468810,
1.81175,0.0052281655,
1.812,-0.0132758720,
1.81225,0.0042619631,
1.8125,0.0085084504,
1.81275,0.0083010485,
1.813,0.0027722472,
1.81325,-0.0059148525,
1.8135,0.0109916469,
1.81375,0.0114588868,
1.814,0.0058389995,
1.81425,0.0142923882,
1.8145,0.0116327135,
1.81475,0.0062154951,
1.815,-0.0017770361,
1.81525,0.0069547654,
1.8155,-0.0069435565,
1.81575,-0.0257191658,
1.816,-0.0275860280,
1.81625,-0.0082792472,
1.8165,-0.0083135702,
1.81675,-0.0257800408,
1.817,-0.0178253427,
1.81725,-0.0065577133,
1.8175,0.0079440083,
1.81775,-0.0012865143,
1.818,0.0012936974,
1.81825,0.0073903212,
1.8185,0.0107387491,
1.81875,0.0018116039,
1.819,0.0033573436,
1.81925,0.0146626225,
1.8195,-0.0271731056,
1.81975,-0.0106852259,
1.82,0.0063683954,
1.82025,0.0222939644,
1.8205,0.0018823305,
1.82075,0.0051374310,
1.821,-0.0064634597,
1.82125,-0.0031667151,
1.8215,-0.0002764613,
1.82175,-0.0127441864,
1.822,-0.0531413481,
1.82225,-0.0041465461,
1.8225,-0.0083967345,
1.82275,-0.0254191570,
1.823,-0.0135781756,
1.82325,0.0104119116,
1.8235,-0.0051660910,
1.82375,0.0097120591,
1.824,0.0000182959,
1.82425,0.0188879818,
1.8245,-0.0106307548,
1.82475,0.0037842921,
1.825,-0.0051545100,
1.82525,-0.0082199648,
1.8255,-0.0009065523,
1.82575,-0.0010081042,
1.826,-0.0214814674,
1.82625,0.0026859976,
1.8265,-0.0236722305,
1.82675,-0.0361287333,
1.827,-0.0259258635,
1.82725,-0.0119307321,
1.8275,-0.0392568186,
1.82775,-0.0750081465,
1.828,-0.0025887829,
1.82825,-0.0029245599,
1.8285,-0.0202473700,
1.82875,-0.0227373652,
1.829,-0.0287030283,
1.82925,-0.0041109021,
1.8295,-0.0267183334,
1.82975,-0.0078867394,
1.83,0.0004222643,
1.83025,-0.0022425675,
1.8305,0.0069571561,
1.83075,-0.0156480428,
1.831,-0.0056156404,
1.83125,0.0006226883,
1.8315,0.0130499322,
1.83175,-0.0258973651,
1.832,-0.0145992413,
1.83225,-0.0010925147,
1.8325,-0.0109217828,
1.83275,-0.0104931407,
1.833,0.0027397177,
1.83325,-0.0062531270,
1.8335,-0.0449194387,
1.83375,-0.0103945183,
1.834,-0.0001085695,
1.83425,-0.0150763299,
1.8345,-0.0114324503,
1.83475,-0.0127556026,
1.835,-0.0242693089,
1.83525,0.0118287886,
1.8355,-0.0011235314,
1.83575,-0.0049887421,
1.836,-0.0004724121,
1.83625,-0.0120658074,
1.8365,-0.0077415202,
1.83675,-0.0222211145,
1.837,-0.0024184317,
1.83725,-0.0239694118,
1.8375,-0.0275387987,
1.83775,-0.0140549531,
1.838,0.0088542858,
1.83825,-0.0140693216,
1.8385,-0.0319401994,
1.83875,-0.0004257491,
1.839,-0.0106710214,
1.83925,-0.0010316763,
1.8395,0.0049995631,
1.83975,0.0013596255,
1.84,0.0142181050,
1.84025,0.0137706045,
1.8405,-0.0113942083,
1.84075,-0.0007543589,
1.841,0.0220248643,
1.84125,0.0013784484,
1.8415,-0.0018695371,
1.84175,0.0106052486,
1.842,0.0167809408,
1.84225,-0.0040450334,
1.8425,0.0091068624,
1.84275,-0.0155501664,
1.843,0.0061340141,
1.84325,-0.0018879125,
1.8435,-0.0061152708,
1.84375,-0.0068282913,
1.844,0.0180014409,
1.84425,-0.0104581201,
1.8445,-0.0130238682,
1.84475,0.0180019177,
1.845,0.0149179325,
1.84525,-0.0009727606,
1.8455,0.0117054293,
1.84575,0.0028668544,
1.846,0.0103479568,
1.84625,0.0169564262,
1.8465,0.0002602279,
1.84675,0.0190605447,
1.847,0.0133295180,
1.84725,-0.0045554857,
1.8475,-0.0069566406,
1.84775,0.0039697140,
1.848,-0.0130751906,
1.84825,-0.0197305605,
1.8485,-0.0014824015,
1.84875,-0.0151964724,
1.849,0.0172726400,
1.84925,-0.0262474101,
1.8495,-0.0200112574,
1.84975,0.0198427420,
1.85,0.0167852584,
1.85025,-0.0024577046,
1.8505,0.0023603418,
1.85075,0.0241056923,
1.851,0.0088183228,
1.85125,0.0061457627,
1.8515,0.0211125221,
1.85175,0.0223719887,
1.852,-0.0033220777,
1.85225,-0.0075906962,
1.8525,0.0288731437,
1.85275,-0.0096412990,
1.853,-0.0036033550,
1.85325,0.0261350516,
1.8535,-0.0143022565,
1.85375,0.0272382423,
1.854,-0.0047269370,
1.85425,-0.0384027623,
1.8545,0.0258805044,
1.85475,0.0238018967,
1.855,0.0174501278,
1.85525,-0.0398759320,
1.8555,0.0127611719,
1.85575,0.0224032830,
1.856,0.0168935303,
1.85625,0.0197931640,
1.8565,0.0275573172,
1.85675,0.0133750048,
1.857,0.0237436574,
1.85725,-0.0026180665,
1.8575,0.0176762957,
1.85775,0.0071318499,
1.858,0.0001500036,
1.85825,0.0118148131,
1.8585,0.0030500763,
1.85875,0.0216734707,
1.859,-0.0119883902,
1.85925,-0.0190810096,
1.8595,-0.0297264345,
1.85975,-0.0023544114,
1.86,0.0061608455,
1.86025,0.0039115590,
1.8605,0.0097161429,
1.86075,0.0313578956,
1.861,0.0094812503,
1.86125,0.0051389197,
1.8615,0.0289783832,
1.86175,0.0231955778,
1.862,0.0174103230,
1.86225,0.0146742994,
1.8625,0.0256163049,
1.86275,0.0132830124,
1.863,0.0186529551,
1.86325,-0.0041845897,
1.8635,0.0174185131,
1.86375,0.0123538449,
1.864,0.0113526592,
1.86425,-0.0028250003,
1.8645,0.0088003743,
1.86475,-0.0027331342,
1.865,-0.0023857630,
1.86525,0.0108459052,
1.8655,0.0142144775,
1.86575,0.0110245608,
1.866,0.0168665871,
1.86625,0.0120990435,
1.8665,0.0100053009,
1.86675,0.0033552158,
1.867,0.0249284059,
1.86725,0.0015209801,
1.8675,0.0075280904,
1.86775,0.0243037771,
1.868,0.0104529876,
1.86825,0.0126142185,
1.8685,0.0072775474,
1.86875,-0.0065169041,
1.869,0.0089869276,
1.86925,-0.0150516201,
1.8695,-0.0184646379,
1.86975,-0.0300888568,
1.87,-0.0156691596,
1.87025,0.0007849658,
1.8705,-0.0245075859,
1.87075,-0.0164006855,
1.871,0.0055848989,
1.87125,-0.0113745918,
1.8715,0.0134573607,
1.87175,0.0118484534,
1.872,0.0013725704,
1.87225,0.0225965157,
1.8725,0.0184247419,
1.87275,0.0019599525,
1.873,-0.0206346139,
1.87325,0.0001827748,
1.8735,0.0040787603,
1.87375,0.0099811759,
1.874,-0.0039900732,
1.87425,-0.0060710749,
1.8745,0.0078196619,
1.87475,0.0025123530,
1.875,-0.0102934539,
1.87525,-0.0336621739,
1.8755,0.0002191704,
1.87575,-0.0007355105,
1.876,-0.0095911771,
1.87625,-0.0180222187,
1.8765,0.0139105869,
1.87675,0.0012251014,
1.877,-0.0098403748,
1.87725,-0.0055996845,
1.8775,0.0042580599,
1.87775,-0.0039883899,
1.878,-0.0103210229,
1.87825,0.0043302868,
1.8785,-0.0016231999,
1.87875,-0.0079743154,
1.879,0.0044872970,
1.87925,-0.0029461700,
1.8795,-0.0015492428,
1.87975,0.0041481657,
1.88,-0.0156828724,
1.88025,-0.0346564688,
1.8805,0.0147082573,
1.88075,-0.0486515015,
1.881,-0.0217756331,
1.88125,-0.0110306349,
1.8815,-0.0038033377,
1.88175,-0.0001188208,
1.882,-0.0131185073,
1.88225,0.0040959306,
1.8825,0.0100551452,
1.88275,-0.0027004606,
1.883,0.0078750607,
1.88325,0.0112800859,
1.8835,0.0140550360,
1.88375,0.0035982768,
1.884,-0.0049261125,
1.88425,0.0163276475,
1.8845,0.0085427845,
1.88475,-0.0022348012,
1.885,-0.0122582950,
1.88525,0.0010332782,
1.8855,-0.0121882539,
1.88575,-0.0078738630,
1.886,-0.0290357359,
1.88625,-0.0117710996,
1.8865,-0.0378779285,
1.88675,-0.0337488502,
1.887,-0.0344871804,
1.88725,-0.0352405198,
1.8875,-0.0391615108,
1.88775,-0.0563301295,
1.888,-0.0255105812,
1.88825,-0.0076229400,
1.8885,0.0114841470,
1.88875,0.0064710118,
1.889,-0.0097914031,
1.88925,0.0002816863,
1.8895,0.0075758537,
1.88975,-0.0043673445,
1.89,-0.0021613010,
1.89025,0.0159488134,
1.8905,-0.0177831370,
1.89075,-0.0161735471,
1.891,0.0079952311,
1.89125,-0.0083728433,
1.8915,0.0008302536,
1.89175,-0.0163652040,
1.892,0.0082792025,
1.89225,0.0013476989,
1.8925,0.0194581393,
1.89275,0.0012462738,
1.893,-0.0002427673,
1.89325,0.0108246692,
1.8935,0.0166600421,
1.89375,0.0076917610,
1.894,0.0233451538,
1.89425,0.0193530116,
1.8945,0.0303527303,
1.89475,0.0106656132,
1.895,0.0168346688,
1.89525,0.0248428211,
1.8955,0.0165376198,
1.89575,-0.0085782073,
1.896,0.0082254261,
1.89625,0.0110959541,
1.8965,0.0060560200,
1.89675,0.0104757585,
1.897,-0.0162889026,
1.89725,0.0050275484,
1.8975,0.0127839521,
1.89775,-0.0056118481,
1.898,0.0119354762,
1.89825,0.0335559398,
1.8985,0.0098831533,
1.89875,0.0214688852,
1.899,0.0325555764,
1.89925,0.0265289098,
1.8995,0.0151095185,
1.89975,0.0163527578,
1.9,0.0222983379,
1.90025,0.0081951842,
1.9005,0.0060927924,
1.90075,0.0132048894,
1.901,-0.0053063957,
1.90125,0.0082062036,
1.9015,0.0035729355,
1.90175,-0.0039980067,
1.902,0.0059420587,
1.90225,0.0136144133,
1.9025,0.0000871537,
1.90275,-0.0004444284,
1.903,0.0200996008,
1.90325,0.0134590603,
1.9035,0.0083726104,
1.90375,0.0092826113,
1.904,0.0136339935,
1.90425,0.0096059125,
1.9045,0.0036248786,
1.90475,0.0103164352,
1.905,0.0055736839,
1.90525,0.0239258818,
1.9055,0.0011069387,
1.90575,-0.0082184421,
1.906,0.0240807254,
1.90625,0.0251799524,
1.9065,0.0013070749,
1.90675,-0.0013930674,
1.907,0.0165696535,
1.90725,0.0032626290,
1.9075,0.0064972579,
1.90775,-0.0031379336,
1.908,-0.0080704214,
1.90825,-0.0097302729,
1.9085,-0.0039133714,
1.90875,-0.0043861540,
1.909,-0.0019131335,
1.90925,-0.0109369028,
1.9095,0.0128986211,
1.90975,-0.0088736005,
1.91,0.0031810431,
1.91025,0.0126916589,
1.9105,0.0138993515,
1.91075,-0.0058518602,
1.911,0.0209267829,
1.91125,-0.0011579050,
1.9115,-0.0164377540,
1.91175,-0.0087969340,
1.912,-0.0181661099,
1.91225,-0.0070451275,
1.9125,-0.0262525901,
1.91275,-0.0172532443,
1.913,-0.0006675492,
1.91325,-0.0149335414,
1.9135,-0.0100781564,
1.91375,-0.0226317495,
1.914,0.0046719769,
1.91425,-0.0037266067,
1.9145,-0.0120109608,
1.91475,-0.0117608821,
1.915,0.0064777313,
1.91525,-0.0098993219,
1.9155,-0.0076967808,
1.91575,0.0084015466,
1.916,-0.0075178496,
1.91625,0.0003062909,
1.9165,-0.0114379954,
1.91675,-0.0088769402,
1.917,0.0051331511,
1.91725,-0.0035039580,
1.9175,-0.0209595729,
1.91775,-0.0062419362,
1.918,-0.0183193106,
1.91825,-0.0119378641,
1.9185,-0.0264100544,
1.91875,-0.0218124781,
1.919,-0.0010301791,
1.91925,0.0063789659,
1.9195,-0.0341791734,
1.91975,-0.0021254728,
1.92,0.0068438058,
1.92025,-0.0137260761,
1.9205,-0.0137227140,
1.92075,-0.0005186971,
1.921,-0.0157895908,
1.92125,-0.0204271246,
1.9215,-0.0006983528,
1.92175,-0.0026441659,
1.922,-0.0149489269,
1.92225,0.0062961085,
1.9225,-0.0045809983,
1.92275,-0.0124527058,
1.923,-0.0054800082,
1.92325,-0.0220120233,
1.9235,-0.0370636992,
1.92375,-0.0051991153,
1.924,-0.0103464909,
1.92425,-0.0295385905,
1.9245,-0.0171536524,
1.92475,0.0028135963,
1.925,-0.0144119039,
1.92525,-0.0124431346,
1.9255,-0.0154404147,
1.92575,-0.0000029109,
1.926,0.0012067007,
1.92625,-0.0057320618,
1.9265,0.0025499351,
1.92675,0.0057841428,
1.927,0.0102277389,
1.92725,0.0023430807,
1.9275,0.0022577224,
1.92775,0.0067393975,
1.928,0.0220961459,
1.92825,-0.0141910315,
1.9285,-0.0122686829,
1.92875,-0.0013882052,
1.929,-0.0075960122,
1.92925,-0.0164175425,
1.9295,-0.0188267771,
1.92975,-0.0114128944,
1.93,-0.0124628851,
1.93025,-0.0178254228,
1.9305,0.0005464019,
1.93075,0.0048324587,
1.931,0.0074657490,
1.93125,0.0113706617,
1.9315,0.0026951055,
1.93175,-0.0036877543,
1.932,0.0183727760,
1.93225,-0.0012274461,
1.9325,-0.0119645009,
1.93275,-0.0020186794,
1.933,0.0091923624,
1.93325,-0.0073822057,
1.9335,-0.0005895787,
1.93375,-0.0024575591,
1.934,-0.0187037997,
1.93425,-0.0306394231,
1.9345,-0.0047369837,
1.93475,-0.0070062890,
1.935,-0.0386412889,
1.93525,0.0110975513,
1.9355,0.0071472535,
1.93575,-0.0022681758,
1.936,-0.0055384003,
1.93625,0.0015032839,
1.9365,0.0077782669,
1.93675,0.0194934011,
1.937,0.0016856798,
1.93725,0.0139872842,
1.9375,0.0097427070,
1.93775,0.0326540098,
1.938,0.0104886740,
1.93825,-0.0010653369,
1.9385,0.0194838569,
1.93875,0.0231458843,
1.939,0.0165802948,
1.93925,0.0094902087,
1.9395,0.0000708382,
1.93975,0.0141306734,
1.94,-0.0113770850,
1.94025,-0.0189500339,
1.9405,0.0012398987,
1.94075,0.0136070149,
1.941,-0.0091753146,
1.94125,-0.0176898483,
1.9415,0.0150763672,
1.94175,0.0180677548,
1.942,0.0218906738,
1.94225,0.0136434985,
1.9425,0.0209484436,
1.94275,0.0233410969,
1.943,0.0187106859,
1.94325,0.0018929448,
1.9435,-0.0061025820,
1.94375,-0.0186570100,
1.944,-0.0048261802,
1.94425,-0.0108926762,
1.9445,0.0100058923,
1.94475,0.0067554666,
1.945,0.0042241062,
1.94525,-0.0083267651,
1.9455,0.0133104855,
1.94575,0.0124469735,
1.946,0.0144821033,
1.94625,-0.0001615947,
1.9465,0.0276085269,
1.94675,0.0104077887,
1.947,0.0140576530,
1.94725,0.0049619498,
1.9475,0.0313895419,
1.94775,-0.0139063234,
1.948,-0.0107735265,
1.94825,0.0166669153,
1.9485,0.0099528041,
1.94875,0.0051373532,
1.949,0.0037414497,
1.94925,-0.0011355603,
1.9495,0.0157495290,
1.94975,0.0081132138,
1.95,-0.0135875475,
1.95025,-0.0148839075,
1.9505,-0.0078802658,
1.95075,0.0124550937,
1.951,0.0052709002,
1.95125,-0.0035892925,
1.9515,0.0019230680,
1.95175,0.0106251389,
1.952,0.0092311772,
1.95225,0.0036171274,
1.9525,0.0142741706,
1.95275,-0.0043714554,
1.953,0.0124134067,
1.95325,0.0132089471,
1.9535,-0.0045013214,
1.95375,0.0255662426,
1.954,0.0092892507,
1.95425,0.0007041671,
1.9545,0.0127030239,
1.95475,0.0006221889,
1.955,-0.0229759887,
1.95525,-0.0391683020,
1.9555,0.0062557054,
1.95575,-0.0076582604,
1.956,-0.0739128292,
1.95625,-0.0127895558,
1.9565,-0.0166556370,
1.95675,-0.0016737951,
1.957,-0.0264606345,
1.95725,-0.0118237790,
1.9575,0.0007134803,
1.95775,0.0153372856,
1.958,-0.0077292114,
1.95825,0.0171215199,
1.9585,0.0073920321,
1.95875,0.0104092807,
1.959,-0.0111188125,
1.95925,0.0085121896,
1.9595,0.0169526711,
1.95975,0.0056744982,
1.96,0.0030823294,
1.96025,-0.0056864470,
1.9605,0.0117795616,
1.96075,0.0090589765,
1.961,-0.0001060829,
1.96125,-0.0126821687,
1.9615,-0.0000419245,
1.96175,-0.0142411236,
1.962,-0.0087799150,
1.96225,0.0025553885,
1.9625,0.0029131852,
1.96275,0.0029651159,
1.963,-0.0121139549,
1.96325,-0.0011818008,
1.9635,0.0159618519,
1.96375,0.0083855307,
1.964,0.0080184275,
1.96425,0.0050993357,
1.9645,0.0079793753,
1.96475,-0.0041628522,
1.965,-0.0061048325,
1.96525,0.0035980842,
1.9655,0.0001136920,
1.96575,-0.0153612234,
1.966,0.0030001495,
1.96625,-0.0105108181,
1.9665,-0.0093769925,
1.96675,-0.0316055007,
1.967,-0.0146518778,
1.96725,-0.0047871480,
1.9675,-0.0063999975,
1.96775,-0.0054438850,
1.968,-0.0071858387,
1.96825,0.0023141098,
1.9685,0.0076815700,
1.96875,-0.0075292704,
1.969,0.0089371847,
1.96925,0.0110610807,
1.9695,0.0077593415,
1.96975,0.0019600287,
1.97,0.0047069751,
1.97025,0.0205840189,
1.9705,0.0097379806,
1.97075,0.0049633253,
1.971,-0.0054768063,
1.97125,0.0171855800,
1.9715,0.0162156522,
1.97175,0.0093216039,
1.972,-0.0121600647,
1.97225,0.0061212508,
1.9725,-0.0019325340,
1.97275,-0.0050371578,
1.973,-0.0025819659,
1.97325,0.0038354748,
1.9735,-0.0064860941,
1.97375,0.0146550974,
1.974,0.0047999532,
1.97425,0.0160717368,
1.9745,0.0098555395,
1.97475,0.0025019285,
1.975,0.0013245633,
1.97525,-0.0016016522,
1.9755,-0.0091650411,
1.97575,0.0014472145,
1.976,0.0141245918,
1.97625,-0.0052521909,
1.9765,-0.0001846250,
1.97675,0.0028143076,
1.977,-0.0046797986,
1.97725,0.0242865067,
1.9775,0.0070330459,
1.97775,-0.0021711253,
1.978,0.0219189487,
1.97825,0.0345898196,
1.9785,0.0008287252,
1.97875,0.0015292550,
1.979,0.0035435290,
1.97925,0.0116970651,
1.9795,0.0030230503,
1.97975,-0.0069180992,
1.98,0.0235603191,
1.98025,0.0197582860,
1.9805,-0.0000158923,
1.98075,-0.0165054705,
1.981,0.0184051841,
1.98125,0.0104592452,
1.9815,-0.0064199017,
1.98175,-0.0169330779,
1.982,0.0021390512,
1.98225,0.0147042833,
1.9825,0.0066143591,
1.98275,0.0023934604,
1.983,0.0058651711,
1.98325,0.0020318453,
1.9835,0.0099450350,
1.98375,-0.0009752935,
1.984,0.0060063070,
1.98425,0.0097028669,
1.9845,0.0132267661,
1.98475,-0.0049531697,
1.985,-0.0018315604,
1.98525,0.0203145891,
1.9855,0.0004372807,
1.98575,0.0020672320,
1.986,0.0138288960,
1.98625,0.0034907246,
1.9865,0.0027341824,
1.98675,0.0206131190,
1.987,0.0195406210,
1.98725,0.0163581800,
1.9875,-0.0039516338,
1.98775,0.0005855430,
1.988,0.0124806147,
1.98825,0.0081144469,
1.9885,-0.0409776904,
1.98875,0.0075312005,
